name,shot_made_flag,shot_type,shot_distance,x,y
DeAndre Jordan,0,2PT Field Goal,0,1,3
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,-4,-5
DeAndre Jordan,1,2PT Field Goal,2,21,7
DeAndre Jordan,0,2PT Field Goal,1,15,0
DeAndre Jordan,0,2PT Field Goal,1,-12,11
DeAndre Jordan,0,2PT Field Goal,2,20,6
DeAndre Jordan,0,2PT Field Goal,1,-4,14
DeAndre Jordan,1,2PT Field Goal,1,15,9
DeAndre Jordan,0,2PT Field Goal,1,-16,6
DeAndre Jordan,0,2PT Field Goal,1,-13,-5
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,1,15,7
DeAndre Jordan,0,2PT Field Goal,2,6,20
DeAndre Jordan,1,2PT Field Goal,1,-10,7
DeAndre Jordan,1,2PT Field Goal,0,9,4
DeAndre Jordan,0,2PT Field Goal,2,12,25
DeAndre Jordan,0,2PT Field Goal,2,0,25
DeAndre Jordan,1,2PT Field Goal,2,-13,20
DeAndre Jordan,1,2PT Field Goal,2,23,3
DeAndre Jordan,0,2PT Field Goal,1,15,-6
DeAndre Jordan,0,2PT Field Goal,1,13,9
DeAndre Jordan,1,2PT Field Goal,1,12,3
DeAndre Jordan,1,2PT Field Goal,2,13,23
DeAndre Jordan,1,2PT Field Goal,1,15,0
DeAndre Jordan,0,2PT Field Goal,2,-19,9
DeAndre Jordan,0,2PT Field Goal,0,7,1
DeAndre Jordan,0,2PT Field Goal,2,-21,15
DeAndre Jordan,1,2PT Field Goal,1,-18,4
DeAndre Jordan,1,2PT Field Goal,0,0,4
DeAndre Jordan,1,2PT Field Goal,1,17,-10
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,2,-24,6
DeAndre Jordan,1,2PT Field Goal,1,-15,7
DeAndre Jordan,1,2PT Field Goal,2,18,12
DeAndre Jordan,1,2PT Field Goal,1,-16,1
DeAndre Jordan,1,2PT Field Goal,2,1,25
DeAndre Jordan,0,2PT Field Goal,1,-5,-10
DeAndre Jordan,0,2PT Field Goal,1,-10,0
DeAndre Jordan,0,2PT Field Goal,1,12,6
DeAndre Jordan,0,2PT Field Goal,1,10,7
DeAndre Jordan,0,2PT Field Goal,1,-8,12
DeAndre Jordan,0,2PT Field Goal,0,-4,6
DeAndre Jordan,0,2PT Field Goal,2,-21,15
DeAndre Jordan,0,2PT Field Goal,1,-11,-3
DeAndre Jordan,1,2PT Field Goal,1,-13,-3
DeAndre Jordan,1,2PT Field Goal,1,9,14
DeAndre Jordan,0,2PT Field Goal,2,26,-8
DeAndre Jordan,1,2PT Field Goal,0,9,0
DeAndre Jordan,0,2PT Field Goal,0,-2,9
DeAndre Jordan,1,2PT Field Goal,2,18,11
DeAndre Jordan,0,2PT Field Goal,2,10,19
DeAndre Jordan,1,2PT Field Goal,2,4,23
DeAndre Jordan,0,2PT Field Goal,0,-8,-3
DeAndre Jordan,1,2PT Field Goal,0,2,6
DeAndre Jordan,0,2PT Field Goal,2,-11,27
DeAndre Jordan,0,2PT Field Goal,0,-2,1
DeAndre Jordan,0,2PT Field Goal,2,-13,20
DeAndre Jordan,0,2PT Field Goal,2,15,20
DeAndre Jordan,0,2PT Field Goal,1,-11,6
DeAndre Jordan,0,2PT Field Goal,0,-4,-2
DeAndre Jordan,1,2PT Field Goal,5,7,52
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,3,-4,31
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,2,0,23
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,1,1
DeAndre Jordan,1,2PT Field Goal,1,17,0
DeAndre Jordan,1,2PT Field Goal,2,0,20
DeAndre Jordan,1,2PT Field Goal,1,17,0
DeAndre Jordan,1,2PT Field Goal,1,15,1
DeAndre Jordan,1,2PT Field Goal,3,28,17
DeAndre Jordan,1,2PT Field Goal,0,-4,-3
DeAndre Jordan,1,2PT Field Goal,1,13,0
DeAndre Jordan,1,2PT Field Goal,1,-11,3
DeAndre Jordan,1,2PT Field Goal,2,9,20
DeAndre Jordan,1,2PT Field Goal,0,-6,3
DeAndre Jordan,0,2PT Field Goal,1,4,15
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,2,17,24
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,1,-13,-5
DeAndre Jordan,1,2PT Field Goal,1,18,0
DeAndre Jordan,0,2PT Field Goal,1,15,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,2,20,9
DeAndre Jordan,0,2PT Field Goal,1,11,4
DeAndre Jordan,0,2PT Field Goal,1,-8,6
DeAndre Jordan,1,2PT Field Goal,0,2,1
DeAndre Jordan,0,2PT Field Goal,0,7,4
DeAndre Jordan,1,2PT Field Goal,1,12,-10
DeAndre Jordan,0,2PT Field Goal,0,6,0
DeAndre Jordan,0,2PT Field Goal,0,-2,7
DeAndre Jordan,0,2PT Field Goal,0,4,4
DeAndre Jordan,1,2PT Field Goal,1,15,1
DeAndre Jordan,0,2PT Field Goal,0,4,9
DeAndre Jordan,0,2PT Field Goal,2,1,22
DeAndre Jordan,0,2PT Field Goal,1,10,4
DeAndre Jordan,0,2PT Field Goal,0,4,7
DeAndre Jordan,1,2PT Field Goal,0,4,7
DeAndre Jordan,1,2PT Field Goal,0,6,1
DeAndre Jordan,0,2PT Field Goal,0,-2,3
DeAndre Jordan,0,2PT Field Goal,0,1,6
DeAndre Jordan,1,2PT Field Goal,1,1,19
DeAndre Jordan,0,2PT Field Goal,0,-8,0
DeAndre Jordan,0,2PT Field Goal,1,13,-10
DeAndre Jordan,1,2PT Field Goal,0,-4,-2
DeAndre Jordan,1,2PT Field Goal,0,-2,-5
DeAndre Jordan,1,2PT Field Goal,0,1,4
DeAndre Jordan,0,2PT Field Goal,0,1,9
DeAndre Jordan,1,2PT Field Goal,1,-7,9
DeAndre Jordan,1,2PT Field Goal,0,0,9
DeAndre Jordan,0,2PT Field Goal,2,-21,-3
DeAndre Jordan,0,2PT Field Goal,1,12,14
DeAndre Jordan,0,2PT Field Goal,1,8,11
DeAndre Jordan,0,2PT Field Goal,0,7,4
DeAndre Jordan,1,2PT Field Goal,1,13,12
DeAndre Jordan,0,2PT Field Goal,0,-3,6
DeAndre Jordan,0,2PT Field Goal,1,-2,11
DeAndre Jordan,0,2PT Field Goal,1,0,15
DeAndre Jordan,1,2PT Field Goal,1,18,4
DeAndre Jordan,1,2PT Field Goal,0,6,7
DeAndre Jordan,0,2PT Field Goal,0,-8,-1
